v_mean,v_std,v_min,v_max,v_rms,v_thd,v_crest,v_skew,f_dev_mean,f_std,f_min_dev,f_max_dev,f_roc_mean,f_roc_max,f_skew,f_range,p_mean,p_std,q_mean,s_mean,pf_mean,pf_std,p_max,p_min,i_mean,i_std,i_rms,i_thd,dt_mean,dt_std,missed_pkts,dt_max,label,attack_name,split
0.6559531,0.051952504,0.89248145,0.6915541,0.9522007,0.31388664,0.4861583,0.74169034,0.24277899,0.54184884,0.6594673,0.97880864,0.7447033,0.11813085,0.47533345,0.5887708,0.14662315,0.43196607,0.28400582,0.118827544,0.5120419,0.16563308,0.5905374,0.16969693,0.7235949,0.19524163,0.8962851,0.026209356,0.5219974,0.32010478,0.22507653,0.47160277,3,GPS_Spoofing,train
0.84201956,0.9152772,0.3032486,0.15424362,0.72014046,0.5819987,0.20101614,0.7602958,0.51893044,0.6533952,0.35933903,0.43909755,0.1803421,0.75651586,0.15701133,0.7783026,0.79800785,0.746601,0.019422788,0.27313322,0.46833774,0.5955444,0.9192221,0.37560597,0.8750233,0.16342929,0.3712805,0.05228201,0.7424893,0.15065275,0.25702003,0.77523327,5,Meas_Manipulation,train
0.5347167,0.013972719,0.0022352047,0.51066065,0.3049555,0.18031144,0.61359394,0.22843647,0.59220713,0.37926596,0.18674622,0.13810474,0.2368606,0.029832108,0.30812696,0.9019547,0.8313621,0.37200376,0.5758336,0.5673606,0.82873756,0.2362901,0.2963875,0.30178544,0.04086999,0.31468788,0.8779138,0.91198766,0.109635346,0.45805854,0.3813489,0.4893592,4,Replay,train
0.5547195,0.02025876,0.84224224,0.97366405,0.65340483,0.66045225,0.52797985,0.3342734,0.14897783,0.58406335,0.044941403,0.8245026,0.4209117,0.4147542,0.32717085,0.9693539,0.17491695,0.15130782,0.1655315,0.6585275,0.9918953,0.23547517,0.9056174,0.27861655,0.6478999,0.040498953,0.495654,0.65457,0.5363198,0.23783538,0.82849693,0.9701365,5,Meas_Manipulation,train
0.4591961,0.6359193,0.79041326,0.24148907,0.8644504,0.2802009,0.7758308,0.11209923,0.2883867,0.53361994,0.5249221,0.8504312,0.99612725,0.107210845,0.27138814,0.35759822,0.4789184,0.49390975,0.8561951,0.7705593,0.018851578,0.45502177,0.6180738,0.46039557,0.13064526,0.39747408,0.4116557,0.18771592,0.7563071,0.32140067,0.5889873,0.5157302,4,Replay,val
0.8774271,0.12201493,0.114263006,0.30031967,0.43121496,0.29854226,0.7631871,0.24526584,0.08477474,0.41379982,0.77337927,0.8505619,0.73334485,0.55788666,0.7241917,0.6813895,0.23436663,0.5507589,0.7706093,0.31712067,0.65397316,0.48148042,0.50315887,0.09005504,0.66621715,0.865687,0.14143129,0.36610568,0.048667453,0.029631887,0.9896585,0.4934715,2,DoS,val
0.35551903,0.27487707,0.98001266,0.2522508,0.7257084,0.2837581,0.0704895,0.6832766,0.0016308476,0.6757485,0.2503766,0.74610424,0.7697502,0.72410727,0.024483442,0.7037366,0.9901456,0.24262537,0.2742386,0.8135266,0.1603968,0.6605837,0.7550264,0.03716066,0.5537621,0.57587725,0.3034429,0.8763447,0.16274972,0.36419472,0.8486687,0.19064276,0,Normal,val
0.8213741,0.079069175,0.48922905,0.07533066,0.6779036,0.7906015,0.8498585,0.98126227,0.6720157,0.7690619,0.5057583,0.9127369,0.64375836,0.8835514,0.23545201,0.49673778,0.72981894,0.20272176,0.21133979,0.9780427,0.43461037,0.18181546,0.33146387,0.39737615,0.62308526,0.92301464,0.9865901,0.65169877,0.6999224,0.32182917,0.8571586,0.21779834,3,GPS_Spoofing,val
0.10638065,0.973256,0.86413866,0.30364513,0.6751707,0.46701837,0.3231282,0.28677422,0.13602744,0.5493181,0.44659668,0.5121864,0.21535717,0.9386107,0.6385912,0.8996007,0.10927117,0.62285095,0.8494618,0.3309208,0.19514316,0.2650213,0.27293372,0.44719896,0.32596362,0.27127406,0.6485123,0.053032372,0.34036377,0.689752,0.17584975,0.22092786,4,Replay,val
0.20066662,0.0009261067,0.47376776,0.038958788,0.2729398,0.9948034,0.91839623,0.2150758,0.31000245,0.4637046,0.8444135,0.8026459,0.12624143,0.12444885,0.41673225,0.8700954,0.882085,0.10736585,0.5742973,0.1556752,0.68612933,0.9164333,0.45476928,0.08308277,0.5792542,0.40851668,0.8108988,0.34034446,0.8748972,0.27370042,0.15751764,0.30648038,5,Meas_Manipulation,val
0.03491579,0.28124598,0.6601176,0.14228298,0.111364976,0.1323853,0.07755168,0.8746354,0.9441151,0.04656115,0.76007175,0.73715174,0.99690944,0.34787065,0.285509,0.4530821,0.8565752,0.72859365,0.4716238,0.24456285,0.72701573,0.8545269,0.39995122,0.6685854,0.40021202,0.47849345,0.5249104,0.77572584,0.977506,0.44436616,0.34231502,0.373591,4,Replay,val
0.13388906,0.29693875,0.08644741,0.42789426,0.16735727,0.34640676,0.79357773,0.24592765,0.6118946,0.9011814,0.56692916,0.19379261,0.3447662,0.5903692,0.50661117,0.14861983,0.44679636,0.5430667,0.2673327,0.61244553,0.0701601,0.33660704,0.8042768,0.2592848,0.60517687,0.4100297,0.31646013,0.9161317,0.34326172,0.2366759,0.90930134,0.7459444,3,GPS_Spoofing,val
0.6817997,0.049534943,0.13120496,0.63833994,0.20943284,0.22563799,0.7791385,0.28592494,0.0715873,0.036431946,0.443178,0.61712855,0.8688852,0.110804394,0.19667283,0.5298006,0.36410835,0.48253745,0.92412466,0.54489166,0.4151206,0.9894399,0.06521567,0.93211347,0.50166184,0.50375634,0.92196435,0.507324,0.4384071,0.2724886,0.65881675,0.5696451,3,GPS_Spoofing,val
0.21434544,0.70941293,0.64408684,0.3973339,0.004400922,0.44658116,0.006058117,0.07499849,0.4306099,0.081919886,0.27566543,0.65549135,0.30861536,0.9976486,0.916302,0.5853099,0.96694714,0.8680173,0.31889853,0.74959624,0.13683179,0.6845514,0.49108183,0.016825939,0.27422982,0.9553822,0.31583148,0.18145445,0.18753144,0.47921327,0.8426492,0.75800174,0,Normal,val
0.436852,0.20872688,0.0460649,0.46263033,0.81477535,0.72968197,0.40860078,0.59470266,0.4362465,0.5790161,0.5175052,0.6809666,0.50770885,0.940611,0.4280282,0.015916303,0.23637353,0.50060683,0.54057187,0.5523848,0.7145521,0.27464813,0.6649037,0.7040323,0.41128075,0.4021691,0.17892478,0.41398737,0.7868163,0.908973,0.5936132,0.29937035,0,Normal,val
0.6822897,0.7401462,0.33221278,0.82654786,0.07369583,0.010753717,0.122970775,0.15600835,0.878929,0.4249817,0.2749317,0.42907512,0.3948409,0.30146167,0.13789958,0.65591544,0.1366044,0.7754245,0.201688,0.7313713,0.8055861,0.12532601,0.08674577,0.94957274,0.46304682,0.6302355,0.02326044,0.2787102,0.5053977,0.8862183,0.2714394,0.7751913,0,Normal,val
0.6622129,0.11527077,0.29337516,0.23786403,0.4425276,0.63533425,0.43341976,0.24453658,0.69587874,0.5844711,0.51931393,0.5544196,0.22190064,0.68043107,0.38750052,0.3634678,0.14973421,0.59683734,0.6026644,0.34030065,0.85985005,0.8454579,0.109054305,0.6950384,0.39383477,0.99971485,0.22502363,0.2805242,0.4421063,0.26871514,0.69199336,0.48090813,5,Meas_Manipulation,val
0.22087884,0.50637406,0.88878775,0.79239565,0.49882892,0.2884926,0.17988646,0.87838286,0.71016693,0.5721633,0.87943465,0.12169029,0.6824893,0.21671231,0.12057744,0.4656085,0.38739294,0.9411736,0.32397956,0.81490225,0.748827,0.66792387,0.9204005,0.4079246,0.38967118,0.16094743,0.27576208,0.8797765,0.47438213,0.34135333,0.21611206,0.48496026,4,Replay,val
0.7166654,0.28669202,0.75771654,0.6297878,0.78756255,0.25090963,0.6310281,0.15373528,0.36379698,0.7243601,0.6316684,0.18786073,0.85834265,0.05335098,0.5952157,0.9838205,0.53150475,0.8006718,0.595181,0.7830883,0.6555941,0.691132,0.22781116,0.74182093,0.23790988,0.9806403,0.2277872,0.23668401,0.8586731,0.24298586,0.3609028,0.71464014,1,FDI,val
0.15874858,0.15907176,0.48635843,0.24369675,0.23565796,0.009238921,0.3704496,0.31825057,0.031155812,0.62123317,0.62665516,0.07080047,0.31704158,0.87280554,0.5821671,0.41197473,0.46510193,0.20828,0.8118815,0.9140047,0.910664,0.2239344,0.31074026,0.16062278,0.30720115,0.33280537,0.63310575,0.18964638,0.91939694,0.10309947,0.006878011,0.8549451,2,DoS,val
0.7037698,0.35535988,0.5954997,0.2235441,0.16838965,0.47114915,0.35318783,0.61523,0.21814919,0.6629277,0.7668615,0.16663614,0.043858282,0.43958738,0.77402407,0.65077984,0.7018817,0.40283933,0.23494555,0.5317789,0.2043657,0.7262287,0.19696645,0.29126325,0.50654477,0.48670992,0.6008494,0.4374446,0.9194733,0.8399341,0.87911344,0.62951654,2,DoS,val
0.6350079,0.6091987,0.43488416,0.322106,0.59200287,0.025531838,0.0074564316,0.85164183,0.046424046,0.5247952,0.6149878,0.19817123,0.89573085,0.19009577,0.884515,0.7629903,0.24074295,0.15074417,0.3162327,0.39795056,0.24578467,0.99889153,0.22965233,0.83063483,0.15911774,0.98024464,0.22552346,0.42168856,0.55856407,0.12028571,0.8168201,0.27468553,1,FDI,val
0.5492699,0.5496338,0.6026406,0.055485986,0.16861877,0.16119224,0.30205125,0.14491415,0.9219213,0.5129545,0.62357515,0.3574882,0.27624613,0.50317717,0.29432297,0.34364593,0.45275086,0.50573367,0.984314,0.22332259,0.48797616,0.14951174,0.34999922,0.7173107,0.17446214,0.5813513,0.41670102,0.051579546,0.93307525,0.41360313,0.78392655,0.4163135,2,DoS,val
0.93736035,0.29047033,0.41223064,0.7588642,0.34366733,0.36435708,0.99482316,0.55561453,0.68938047,0.64346224,0.82792413,0.8618251,0.56325614,0.29455608,0.022800248,0.61440325,0.82546884,0.4505398,0.16470614,0.28808206,0.5099889,0.83668125,0.17175315,0.6121499,0.7533686,0.9360475,0.11670369,0.92639166,0.60146755,0.7667016,0.05377471,0.50614816,2,DoS,val
0.6226297,0.30683383,0.43165022,0.55429816,0.55254793,0.041861527,0.43948177,0.21381815,0.91669506,0.97657996,0.29964688,0.1751854,0.21950415,0.47775227,0.8745056,0.50003624,0.05539206,0.039885603,0.22739094,0.8427713,0.6214806,0.5629579,0.3189696,0.9294254,0.33117825,0.8349444,0.8959035,0.48333502,0.89428926,0.27680328,0.65843344,0.087963745,4,Replay,val
0.4739342,0.2173318,0.06276328,0.003725508,0.32475212,0.5895306,0.45523036,0.3017693,0.99120003,0.93952507,0.12565331,0.41510743,0.6488469,0.7334908,0.36637217,0.7462818,0.124150015,0.33181262,0.71643317,0.6256828,0.83721024,0.04685702,0.17439172,0.04849458,0.19211422,0.0042828107,0.5042103,0.5283144,0.6578918,0.38491246,0.0032076908,0.6738911,4,Replay,val
0.054291088,0.8661704,0.022653988,0.53047514,0.8949179,0.57248956,0.60841674,0.6816108,0.122408845,0.6749271,0.8803549,0.9742208,0.443052,0.34450486,0.7533096,0.5428743,0.25730467,0.17215788,0.1702303,0.45917705,0.17012441,0.019718943,0.052088775,0.92988455,0.07296134,0.07318069,0.45118845,0.24510029,0.96269387,0.9109858,0.40474325,0.4487315,0,Normal,val
0.37511367,0.037866116,0.29284683,0.12267347,0.10237033,0.5608616,0.09876486,0.10293132,0.48051372,0.44228238,0.13763478,0.004449025,0.19297445,0.23589225,0.80024844,0.91543835,0.4059444,0.40502673,0.71248126,0.626922,0.18414019,0.10768912,0.43761188,0.56482834,0.13870761,0.29327348,0.30594298,0.2612982,0.46076128,0.6530636,0.5093899,0.20145656,2,DoS,val
0.10293905,0.82187045,0.47930467,0.062139183,0.2581215,0.80403376,0.7517263,0.87581664,0.60208786,0.42290592,0.426635,0.19400005,0.650799,0.58506876,0.15486442,0.8856629,0.3684682,0.049738765,0.32788092,0.8698567,0.9169566,0.4903984,0.95633996,0.8752418,0.8252307,0.85971004,0.38187543,0.75646895,0.577339,0.719684,0.17778611,0.73139393,5,Meas_Manipulation,val
0.9575924,0.30266333,0.98616135,0.378376,0.1997235,0.11228623,0.78496194,0.5548254,0.3071313,0.60845035,0.3321012,0.44835776,0.8626641,0.66816646,0.7624018,0.58349353,0.99139804,0.24141006,0.26229116,0.092558935,0.5540195,0.6133592,0.72596157,0.33544594,0.012256802,0.63222957,0.9986955,0.29454935,0.18393445,0.28176695,0.4254155,0.25091293,5,Meas_Manipulation,val
0.34696004,0.6382067,0.34502798,0.39605895,0.04003126,0.9179425,0.40688595,0.3281435,0.086484194,0.6341832,0.86382496,0.0411532,0.14527246,0.14638983,0.60227484,0.9212305,0.43776837,0.34380645,0.7658407,0.7425691,0.24675614,0.16082636,0.35781002,0.7756034,0.6950634,0.6658537,0.82942855,0.2771303,0.3396837,0.04233945,0.8687458,0.5824297,4,Replay,val
0.2981223,0.06941653,0.7234095,0.7487375,0.66617864,0.20378096,0.91321605,0.75315803,0.6577563,0.65094393,0.9043577,0.9283071,0.59563744,0.4166694,0.36373398,0.81907886,0.64460534,0.07726603,0.14218602,0.9001859,0.8844981,0.9518325,0.42785096,0.7840609,0.828225,0.3156969,0.14533772,0.9970264,0.030219203,0.59733593,0.6502123,0.68178934,4,Replay,val
0.25562775,0.72157925,0.21639957,0.82903826,0.21911667,0.69670606,0.78341347,0.18894576,0.23798649,0.77910376,0.085998975,0.19076096,0.4555309,0.9301819,0.56187785,0.38767785,0.97837025,0.4637113,0.43373498,0.4116443,0.31218007,0.3256948,0.68783706,0.040835597,0.6818167,0.2012045,0.384208,0.14653897,0.55275106,0.72935045,0.35465556,0.16341658,0,Normal,val
0.22650558,0.8181129,0.26764873,0.7747026,0.3311994,0.18873255,0.7273086,0.46854502,0.03127725,0.9599424,0.14775345,0.35340697,0.38479462,0.4894299,0.785444,0.0060902797,0.93247205,0.6459895,0.9506489,0.81738955,0.9278382,0.60100055,0.35730898,0.44291407,0.6580323,0.42693186,0.73167276,0.091848016,0.82998663,0.20418864,0.9439476,0.1555458,5,Meas_Manipulation,val
0.12916419,0.8118761,0.8187018,0.7387594,0.96053046,0.27053964,0.8266487,0.35204053,0.53739864,0.44560003,0.0058500227,0.5744622,0.7475059,0.17455238,0.9316559,0.53039956,0.178246,0.6459476,0.19192271,0.06353335,0.68531525,0.110694885,0.10621745,0.73994356,0.055202235,0.80976915,0.7961488,0.14139342,0.51838064,0.09662549,0.6325712,0.06293001,4,Replay,test
0.94448084,0.20773074,0.68289465,0.12829143,0.20959646,0.45094964,0.57309616,0.9988632,0.025926229,0.00031441965,0.3503671,0.36615637,0.8838372,0.9125826,0.880525,0.14317875,0.41210485,0.74588513,0.31261107,0.66323805,0.23714286,0.32341924,0.86042964,0.25050902,0.96432406,0.30625957,0.02352811,0.2549009,0.17120494,0.50682694,0.112716064,0.62604886,5,Meas_Manipulation,test
0.8748991,0.36251888,0.16849272,0.400025,0.7859668,0.59148765,0.10114321,0.53718716,0.46808538,0.32711226,0.1101606,0.98111194,0.17604332,0.19274288,0.14558269,0.57019305,0.4436696,0.24955718,0.4294234,0.6735219,0.28170052,0.9152458,0.30634624,0.19817904,0.95456785,0.8105606,0.34313762,0.84143186,0.51881427,0.3467525,0.8396116,0.7521651,5,Meas_Manipulation,test
0.29787484,0.6066785,0.36939022,0.0010519725,0.9618157,0.5496291,0.5984326,0.5998914,0.5506415,0.29004785,0.97157615,0.6216684,0.6709214,0.45479277,0.2878614,0.06434898,0.3502302,0.17609742,0.6620883,0.8790039,0.30275485,0.3328826,0.6703645,0.14927143,0.9294374,0.36384678,0.10119945,0.174684,0.93274605,0.2471193,0.6622688,0.15616523,1,FDI,test
0.19410169,0.87923825,0.14803322,0.018750587,0.50123316,0.8627268,0.32599103,0.12816226,0.98223084,0.6767386,0.8506906,0.75213826,0.69824225,0.38456407,0.32434,0.7169586,0.716713,0.9505884,0.56865984,0.2946211,0.4895288,0.6137138,0.4267298,0.7911331,0.5846132,0.009435727,0.5698399,0.6336038,0.91526127,0.41372168,0.57446766,0.47499746,0,Normal,test
0.53165644,0.06730407,0.8972837,0.9104123,0.5480596,0.5565555,0.057556037,0.5979505,0.4291518,0.7090436,0.047124915,0.7108877,0.2868938,0.6517053,0.627126,0.22684148,0.44045234,0.8356333,0.60559165,0.068738304,0.44290882,0.31177145,0.64164567,0.61456394,0.010398101,0.6076955,0.73484963,0.76873004,0.05897577,0.30365843,0.42127356,0.1797717,3,GPS_Spoofing,test
0.42073387,0.07112954,0.11321728,0.66869473,0.26257247,0.7114059,0.04810853,0.5627031,0.39144868,0.7969714,0.7839516,0.37555963,0.62271404,0.22754887,0.58040684,0.0812647,0.4346043,0.18272768,0.8833812,0.4449008,0.59077376,0.36038187,0.28874102,0.20291978,0.9118716,0.7994658,0.13326114,0.7467249,0.41853076,0.015396655,0.52836734,0.13004644,2,DoS,test
0.20993431,0.696041,0.25714204,0.8918882,0.65716976,0.8322835,0.61518955,0.8688496,0.36168468,0.5491406,0.5158904,0.9037907,0.16491541,0.57806075,0.7544312,0.37004977,0.86758155,0.37301478,0.17330876,0.58404833,0.42056802,0.015190105,0.06983859,0.19527718,0.76932997,0.89203954,0.5456409,0.105565466,0.53441894,0.8556055,0.7494776,0.29109818,0,Normal,test
0.12389061,0.9006817,0.8540887,0.053715367,0.8236745,0.097212635,0.06328363,0.7586009,0.5363106,0.414548,0.9038622,0.83930355,0.057623472,0.61608726,0.7722674,0.55049056,0.9830055,0.6860475,0.104143016,0.198298,0.8262456,0.9967567,0.09833927,0.10032932,0.763387,0.06435428,0.068560116,0.8888165,0.8004498,0.8815632,0.6505134,0.3225364,1,FDI,test
0.9063132,0.29872352,0.27551085,0.8864004,0.6808226,0.8956721,0.15590128,0.9522968,0.6127422,0.66803503,0.9140606,0.38075298,0.719575,0.6403406,0.78775275,0.8969428,0.68006086,0.06763955,0.18314035,0.9539782,0.96865046,0.9674133,0.0367994,0.38244817,0.7596727,0.7528858,0.085908905,0.6094889,0.14286962,0.49320933,0.2396857,0.05316117,5,Meas_Manipulation,test
0.08001942,0.91089296,0.74464595,0.93182397,0.46998993,0.4132925,0.3584073,0.6163071,0.3515594,0.7462732,0.80131733,0.8758446,0.24280094,0.52702206,0.22344461,0.037555825,0.7078253,0.54898125,0.72392726,0.08762291,0.9955262,0.9943486,0.46499982,0.8660587,0.24356855,0.7375662,0.87922585,0.8146663,0.8117741,0.46302664,0.8199899,0.6907048,2,DoS,test
0.1324514,0.1141844,0.7719221,0.6254641,0.5193761,0.9072618,0.65959036,0.39614674,0.41393182,0.60524434,0.7602753,0.5643533,0.50876087,0.7269007,0.70526457,0.8303468,0.06255179,0.75495213,0.51376045,0.07469312,0.67901003,0.7165402,0.52362716,0.793799,0.30024812,0.20190722,0.35073397,0.4100505,0.6959336,0.84551996,0.7209182,0.17398755,1,FDI,test
0.36621708,0.15841371,0.6867242,0.24817188,0.5253869,0.7918298,0.67093927,0.298374,0.33286676,0.6533643,0.54946774,0.09639349,0.8739916,0.51261324,0.47336102,0.19843933,0.3769938,0.33282486,0.27073568,0.5674066,0.46227536,0.8891977,0.94134396,0.21947344,0.10010543,0.78533757,0.9948614,0.8636001,0.023697402,0.25126356,0.043342277,0.8207794,3,GPS_Spoofing,test
0.58140695,0.51371855,0.55444986,0.25245127,0.6016384,0.030666979,0.6460117,0.7344338,0.67302626,0.33211753,0.8262629,0.715544,0.12829733,0.19514422,0.6371084,0.28941613,0.11943294,0.15496899,0.16561718,0.4777909,0.60738546,0.17640227,0.71249664,0.2810126,0.31155813,0.22349863,0.78520614,0.95981383,0.49249986,0.04203064,0.2605693,0.15805028,3,GPS_Spoofing,test
0.8427623,0.084853984,0.96647626,0.5885138,0.5177398,0.8473506,0.027547622,0.7771528,0.116604045,0.8407781,0.52917624,0.061129402,0.83324504,0.027314117,0.1383707,0.7978245,0.46487114,0.8813887,0.63542926,0.6235288,0.2922351,0.13368052,0.9611724,0.10479769,0.5290106,0.27256858,0.26414067,0.5945862,0.7979341,0.7771795,0.8688017,0.29290274,1,FDI,test
0.46575138,0.0093345735,0.74685764,0.3023431,0.5614935,0.16930029,0.81939954,0.81727225,0.8774529,0.045936998,0.9924587,0.24777941,0.3094337,0.24933574,0.2675327,0.55266136,0.23981054,0.39377132,0.65560657,0.8360262,0.6927415,0.59432286,0.14772856,0.8161156,0.03727489,0.26419166,0.057058915,0.667429,0.36837107,0.65204847,0.34703097,0.45574072,5,Meas_Manipulation,test
0.45796102,0.045580655,0.43022653,0.64106435,0.5460522,0.075283766,0.668056,0.30886275,0.014434802,0.15559556,0.49755967,0.31040165,0.694383,0.24065347,0.77279615,0.28647718,0.62086374,0.7992164,0.38555613,0.046804942,0.5354455,0.9954091,0.9689919,0.22102219,0.75569654,0.34495184,0.16027248,0.6659147,0.50086874,0.5392306,0.82739264,0.33654368,3,GPS_Spoofing,test
0.66709477,0.36619148,0.042723898,0.3780151,0.95003444,0.48326248,0.108230434,0.6878268,0.9633793,0.9079453,0.57196087,0.37628075,0.5806777,0.8159311,0.86123735,0.8188439,0.45547637,0.11885799,0.56917346,0.15642883,0.060958333,0.49866784,0.65537345,0.8541473,0.78283554,0.8572405,0.7600688,0.7032394,0.010137569,0.6261023,0.120481804,0.05866713,0,Normal,test
0.15641215,0.82329214,0.7438494,0.94877243,0.97897625,0.89328396,0.13292605,0.87838274,0.8386371,0.8710859,0.15168561,0.11679183,0.9238089,0.17382665,0.36862174,0.45598486,0.124442525,0.020634288,0.9940905,0.87665725,0.91233796,0.28456306,0.22010158,0.42586654,0.45331937,0.0055994387,0.7792531,0.996667,0.5286909,0.3882587,0.3927519,0.09607713,1,FDI,test
0.26616183,0.5021328,0.431848,0.54503477,0.84906566,0.2252423,0.02766418,0.038225446,0.1341688,0.57048297,0.8081848,0.88680595,0.6351132,0.40314326,0.15451472,0.40141833,0.33241513,0.8700259,0.48671937,0.2261959,0.28880107,0.13647017,0.9185854,0.050345846,0.012846248,0.18298893,0.81087404,0.52346677,0.6258433,0.35773167,0.068677984,0.85615814,5,Meas_Manipulation,test
0.19189428,0.033059202,0.57270414,0.08328922,0.09576185,0.800377,0.4916096,0.24150845,0.34862643,0.72924095,0.06635415,0.11648062,0.616262,0.60697174,0.9724622,0.37454948,0.065077625,0.53753746,0.6383468,0.13960278,0.552862,0.19776712,0.8447301,0.8351615,0.4296291,0.9667432,0.9797739,0.1292511,0.3677138,0.6003215,0.08483781,0.3826555,0,Normal,test
0.2611721,0.9520502,0.41158584,0.7626709,0.38670537,0.13181207,0.86315155,0.0004169169,0.055940874,0.3643844,0.68689823,0.3417043,0.06631282,0.31784004,0.24498086,0.0054197996,0.5348019,0.11664592,0.2874963,0.6411898,0.7251157,0.26345563,0.32919368,0.24690923,0.9568886,0.19051972,0.1831806,0.4450353,0.18930636,0.15670845,0.09587954,0.64017123,0,Normal,test
0.61208224,0.6501629,0.7733,0.32635802,0.9184237,0.7332046,0.8047086,0.72096217,0.35845566,0.28303248,0.42251706,0.097030364,0.4512805,0.04314098,0.00394596,0.93149894,0.68933684,0.561847,0.34110203,0.57053804,0.89157575,0.6523801,0.602482,0.4602045,0.34569705,0.6985471,0.98098093,0.4247577,0.3922052,0.42811346,0.42554396,0.9906248,3,GPS_Spoofing,test
0.7067782,0.35918444,0.37150237,0.43079692,0.03671219,0.5278164,0.8113809,0.6605678,0.19842085,0.72803426,0.7194586,0.2625392,0.6228747,0.61094904,0.8397876,0.13607231,0.19483851,0.4859695,0.04414515,0.4155942,0.78821903,0.1487144,0.45994875,0.9897692,0.50592,0.49832383,0.5587936,0.18600437,0.14716388,0.67735463,0.39576682,0.28990662,2,DoS,test
0.03139162,0.8460505,0.032328866,0.74998313,0.38198856,0.5986878,0.247678,0.15539967,0.533388,0.6956177,0.1954933,0.43635896,0.44465497,0.21597914,0.56504947,0.14593568,0.5097492,0.11343151,0.48554242,0.31159905,0.45224628,0.43374935,0.9079331,0.4899356,0.8184989,0.2256524,0.3520828,0.07508938,0.4207478,0.66869986,0.838167,0.5659149,1,FDI,test
0.64007264,0.17726707,0.03720604,0.79168814,0.1670382,0.091169536,0.93756235,0.96352136,0.6162573,0.37863728,0.83323956,0.20471996,0.42939234,0.3570173,0.9127,0.9197774,0.65088594,0.11074014,0.48219278,0.24532837,0.88491565,0.1384028,0.054310277,0.70442903,0.45328608,0.8383649,0.074629635,0.8010761,0.03733475,0.028070012,0.46131575,0.22129129,2,DoS,test
0.5937187,0.025816994,0.035389543,0.7271485,0.21016516,0.65641713,0.74992216,0.059331167,0.76975393,0.26842123,0.38954595,0.086639196,0.83862996,0.5607288,0.50466526,0.9685548,0.33450577,0.89077926,0.7196879,0.92852813,0.90780205,0.9910298,0.13167675,0.7960164,0.8044944,0.64437354,0.27886096,0.96514827,0.20442213,0.49957538,0.5214871,0.16182934,1,FDI,test
0.7225288,0.088867165,0.6930978,0.84861547,0.34939644,0.7094208,0.15677401,0.845949,0.9520317,0.15269369,0.6918595,0.5058311,0.5314993,0.70648974,0.4887405,0.6003264,0.23090102,0.3785066,0.86524034,0.10990251,0.59757525,0.18428706,0.8465396,0.5790439,0.40304878,0.24982467,0.4368447,0.95761234,0.5092093,0.46948954,0.7462738,0.37904707,2,DoS,test
0.42742395,0.33694774,0.15091975,0.7138092,0.8730309,0.9055926,0.8808029,0.4517838,0.2840662,0.6379238,0.95470494,0.72705066,0.49484855,0.68880856,0.7725379,0.91926926,0.7632158,0.43319055,0.2736065,0.49988165,0.32817796,0.9427646,0.50796586,0.47205633,0.3481962,0.639407,0.5200513,0.12904893,0.8692078,0.35901284,0.43257844,0.20566706,1,FDI,test
0.5533982,0.70205504,0.8811653,0.051607665,0.9733319,0.7038177,0.2842987,0.20447476,0.29608792,0.87572575,0.29139018,0.46282113,0.70573807,0.87198985,0.6585712,0.7531092,0.17332679,0.87740785,0.2757192,0.12837817,0.9762443,0.20163992,0.13665196,0.6260209,0.31886315,0.13334921,0.6011211,0.7589852,0.79319835,0.1555126,0.55686706,0.8136784,3,GPS_Spoofing,test
